ts,rec,it,amostra,degrau_falho,pop_size,max_tries,erro,problema
2026-07-26T11:40:15.389+00:00,rs_runtimeerror_fallback,72,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:42:06.221+00:00,rs_runtimeerror_fallback,73,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:45:58.963+00:00,rs_runtimeerror_fallback,75,3,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T11:46:00.683+00:00,rs_runtimeerror_fallback,75,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:47:54.212+00:00,rs_runtimeerror_fallback,76,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:47:55.664+00:00,rs_runtimeerror_fallback,76,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:47:56.311+00:00,rs_runtimeerror_fallback,76,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:49:50.987+00:00,rs_runtimeerror_fallback,77,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T11:49:52.018+00:00,rs_runtimeerror_fallback,77,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:49:52.781+00:00,rs_runtimeerror_fallback,77,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T11:51:44.014+00:00,rs_runtimeerror_fallback,78,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T11:53:55.681+00:00,rs_runtimeerror_fallback,79,7,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T11:56:01.003+00:00,rs_runtimeerror_fallback,80,2,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T11:56:03.884+00:00,rs_runtimeerror_fallback,80,5,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T11:57:57.854+00:00,rs_runtimeerror_fallback,81,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T11:59:59.705+00:00,rs_runtimeerror_fallback,82,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:00:01.722+00:00,rs_runtimeerror_fallback,82,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:02:06.790+00:00,rs_runtimeerror_fallback,83,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:02:09.003+00:00,rs_runtimeerror_fallback,83,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:04:12.746+00:00,rs_runtimeerror_fallback,84,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:04:15.346+00:00,rs_runtimeerror_fallback,84,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:06:25.182+00:00,rs_runtimeerror_fallback,85,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:10:34.879+00:00,rs_runtimeerror_fallback,87,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:12:40.333+00:00,rs_runtimeerror_fallback,88,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:14:56.245+00:00,rs_runtimeerror_fallback,89,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:14:57.887+00:00,rs_runtimeerror_fallback,89,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:14:59.812+00:00,rs_runtimeerror_fallback,89,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:17:13.583+00:00,rs_runtimeerror_fallback,90,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:19:30.269+00:00,rs_runtimeerror_fallback,91,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:19:31.365+00:00,rs_runtimeerror_fallback,91,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:19:32.242+00:00,rs_runtimeerror_fallback,91,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:21:32.487+00:00,rs_runtimeerror_fallback,92,5,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T12:21:33.571+00:00,rs_runtimeerror_fallback,92,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:23:49.247+00:00,rs_runtimeerror_fallback,93,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:23:50.249+00:00,rs_runtimeerror_fallback,93,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:28:25.923+00:00,rs_runtimeerror_fallback,95,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:30:45.424+00:00,rs_runtimeerror_fallback,96,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:30:47.485+00:00,rs_runtimeerror_fallback,96,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:32:56.969+00:00,rs_runtimeerror_fallback,97,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:32:58.899+00:00,rs_runtimeerror_fallback,97,9,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T12:35:04.815+00:00,rs_runtimeerror_fallback,98,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:35:06.424+00:00,rs_runtimeerror_fallback,98,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:37:27.904+00:00,rs_runtimeerror_fallback,99,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T12:37:29.513+00:00,rs_runtimeerror_fallback,99,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T12:37:30.541+00:00,rs_runtimeerror_fallback,99,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T12:40:00.932+00:00,rs_runtimeerror_fallback,100,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:42:29.078+00:00,rs_runtimeerror_fallback,101,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T12:52:26.733+00:00,rs_runtimeerror_fallback,105,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:52:27.500+00:00,rs_runtimeerror_fallback,105,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T12:55:02.892+00:00,rs_runtimeerror_fallback,106,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T12:57:38.971+00:00,rs_runtimeerror_fallback,107,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T13:00:21.324+00:00,rs_runtimeerror_fallback,108,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:03:11.022+00:00,rs_runtimeerror_fallback,109,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:05:38.009+00:00,rs_runtimeerror_fallback,110,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:05:40.332+00:00,rs_runtimeerror_fallback,110,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:10:47.958+00:00,rs_runtimeerror_fallback,112,5,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T13:13:30.849+00:00,rs_runtimeerror_fallback,113,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:13:32.797+00:00,rs_runtimeerror_fallback,113,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:13:33.571+00:00,rs_runtimeerror_fallback,113,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:16:02.460+00:00,rs_runtimeerror_fallback,114,3,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T13:16:04.076+00:00,rs_runtimeerror_fallback,114,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:18:26.554+00:00,rs_runtimeerror_fallback,115,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:18:27.512+00:00,rs_runtimeerror_fallback,115,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:18:28.267+00:00,rs_runtimeerror_fallback,115,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:21:06.724+00:00,rs_runtimeerror_fallback,116,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:21:07.585+00:00,rs_runtimeerror_fallback,116,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:21:10.205+00:00,rs_runtimeerror_fallback,116,8,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T13:23:48.080+00:00,rs_runtimeerror_fallback,117,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:26:29.766+00:00,rs_runtimeerror_fallback,118,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:26:31.323+00:00,rs_runtimeerror_fallback,118,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:26:32.500+00:00,rs_runtimeerror_fallback,118,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:29:15.121+00:00,rs_runtimeerror_fallback,119,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:29:16.460+00:00,rs_runtimeerror_fallback,119,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:32:06.698+00:00,rs_runtimeerror_fallback,120,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:32:07.663+00:00,rs_runtimeerror_fallback,120,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T13:32:08.828+00:00,rs_runtimeerror_fallback,120,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:34:45.418+00:00,rs_runtimeerror_fallback,121,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:34:46.491+00:00,rs_runtimeerror_fallback,121,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:37:43.322+00:00,rs_runtimeerror_fallback,122,1,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T13:37:45.823+00:00,rs_runtimeerror_fallback,122,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:40:55.916+00:00,rs_runtimeerror_fallback,123,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:44:03.304+00:00,rs_runtimeerror_fallback,124,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:44:04.779+00:00,rs_runtimeerror_fallback,124,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:47:04.121+00:00,rs_runtimeerror_fallback,125,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T13:50:09.011+00:00,rs_runtimeerror_fallback,126,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:50:10.669+00:00,rs_runtimeerror_fallback,126,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:50:11.755+00:00,rs_runtimeerror_fallback,126,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:50:12.487+00:00,rs_runtimeerror_fallback,126,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:53:10.566+00:00,rs_runtimeerror_fallback,127,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:53:11.465+00:00,rs_runtimeerror_fallback,127,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:53:13.109+00:00,rs_runtimeerror_fallback,127,9,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T13:56:03.660+00:00,rs_runtimeerror_fallback,128,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T13:59:26.369+00:00,rs_runtimeerror_fallback,129,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T14:05:47.612+00:00,rs_runtimeerror_fallback,131,4,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:05:49.127+00:00,rs_runtimeerror_fallback,131,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T14:08:58.555+00:00,rs_runtimeerror_fallback,132,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:08:59.337+00:00,rs_runtimeerror_fallback,132,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T14:09:01.973+00:00,rs_runtimeerror_fallback,132,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:12:40.775+00:00,rs_runtimeerror_fallback,133,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T14:16:05.411+00:00,rs_runtimeerror_fallback,134,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T14:16:06.439+00:00,rs_runtimeerror_fallback,134,9,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:23:19.240+00:00,rs_runtimeerror_fallback,136,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:23:21.081+00:00,rs_runtimeerror_fallback,136,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T14:23:21.912+00:00,rs_runtimeerror_fallback,136,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T14:26:29.540+00:00,rs_runtimeerror_fallback,137,9,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T14:30:11.131+00:00,rs_runtimeerror_fallback,138,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:33:23.504+00:00,rs_runtimeerror_fallback,139,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:33:24.633+00:00,rs_runtimeerror_fallback,139,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T14:33:25.689+00:00,rs_runtimeerror_fallback,139,5,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:33:27.388+00:00,rs_runtimeerror_fallback,139,10,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:36:56.782+00:00,rs_runtimeerror_fallback,140,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:43:35.844+00:00,rs_runtimeerror_fallback,142,10,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:46:52.201+00:00,rs_runtimeerror_fallback,143,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:46:53.082+00:00,rs_runtimeerror_fallback,143,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T14:46:53.935+00:00,rs_runtimeerror_fallback,143,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:53:33.322+00:00,rs_runtimeerror_fallback,145,6,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T14:57:07.910+00:00,rs_runtimeerror_fallback,146,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T14:57:09.961+00:00,rs_runtimeerror_fallback,146,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T15:00:41.508+00:00,rs_runtimeerror_fallback,147,2,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T15:04:16.538+00:00,rs_runtimeerror_fallback,148,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:04:17.572+00:00,rs_runtimeerror_fallback,148,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T15:04:19.781+00:00,rs_runtimeerror_fallback,148,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:11:53.331+00:00,rs_runtimeerror_fallback,150,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T15:11:55.312+00:00,rs_runtimeerror_fallback,150,8,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:15:31.671+00:00,rs_runtimeerror_fallback,151,9,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T15:19:12.228+00:00,rs_runtimeerror_fallback,152,8,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T15:22:58.927+00:00,rs_runtimeerror_fallback,153,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T15:26:11.656+00:00,rs_runtimeerror_fallback,154,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T15:29:38.515+00:00,rs_runtimeerror_fallback,155,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:29:39.330+00:00,rs_runtimeerror_fallback,155,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:29:40.794+00:00,rs_runtimeerror_fallback,155,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T15:29:42.732+00:00,rs_runtimeerror_fallback,155,5,1,2048,20,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T15:36:47.522+00:00,rs_runtimeerror_fallback,157,2,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:40:23.433+00:00,rs_runtimeerror_fallback,158,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:40:24.280+00:00,rs_runtimeerror_fallback,158,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T15:43:51.129+00:00,rs_runtimeerror_fallback,159,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:47:17.102+00:00,rs_runtimeerror_fallback,160,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:51:00.055+00:00,rs_runtimeerror_fallback,161,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T15:57:42.612+00:00,rs_runtimeerror_fallback,163,9,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T15:57:43.336+00:00,rs_runtimeerror_fallback,163,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:00:59.526+00:00,rs_runtimeerror_fallback,164,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T16:11:14.727+00:00,rs_runtimeerror_fallback,167,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:11:15.483+00:00,rs_runtimeerror_fallback,167,8,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T16:14:21.191+00:00,rs_runtimeerror_fallback,168,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T16:14:22.182+00:00,rs_runtimeerror_fallback,168,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:14:23.812+00:00,rs_runtimeerror_fallback,168,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T16:17:40.852+00:00,rs_runtimeerror_fallback,169,1,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:17:41.821+00:00,rs_runtimeerror_fallback,169,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:17:42.838+00:00,rs_runtimeerror_fallback,169,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:17:44.162+00:00,rs_runtimeerror_fallback,169,10,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T16:21:25.124+00:00,rs_runtimeerror_fallback,170,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T16:21:25.735+00:00,rs_runtimeerror_fallback,170,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:25:09.910+00:00,rs_runtimeerror_fallback,171,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:28:29.912+00:00,rs_runtimeerror_fallback,172,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T16:35:15.357+00:00,rs_runtimeerror_fallback,174,4,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:35:16.087+00:00,rs_runtimeerror_fallback,174,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:35:17.174+00:00,rs_runtimeerror_fallback,174,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:38:33.509+00:00,rs_runtimeerror_fallback,175,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:38:34.487+00:00,rs_runtimeerror_fallback,175,5,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T16:44:22.659+00:00,rs_runtimeerror_fallback,177,1,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:44:23.551+00:00,rs_runtimeerror_fallback,177,4,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T16:44:24.378+00:00,rs_runtimeerror_fallback,177,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:44:24.949+00:00,rs_runtimeerror_fallback,177,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T16:54:10.820+00:00,rs_runtimeerror_fallback,180,5,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:56:55.734+00:00,rs_runtimeerror_fallback,181,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:56:56.835+00:00,rs_runtimeerror_fallback,181,10,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T16:59:38.196+00:00,rs_runtimeerror_fallback,182,2,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T16:59:39.950+00:00,rs_runtimeerror_fallback,182,7,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T17:02:31.912+00:00,rs_runtimeerror_fallback,183,3,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:06:25.784+00:00,rs_runtimeerror_fallback,184,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:06:28.110+00:00,rs_runtimeerror_fallback,184,4,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T17:06:29.632+00:00,rs_runtimeerror_fallback,184,6,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:06:30.501+00:00,rs_runtimeerror_fallback,184,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:06:32.651+00:00,rs_runtimeerror_fallback,184,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:09:30.961+00:00,rs_runtimeerror_fallback,185,1,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T17:09:31.740+00:00,rs_runtimeerror_fallback,185,3,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:09:32.613+00:00,rs_runtimeerror_fallback,185,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:09:33.164+00:00,rs_runtimeerror_fallback,185,7,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:18:10.278+00:00,rs_runtimeerror_fallback,188,1,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:18:12.459+00:00,rs_runtimeerror_fallback,188,9,0,1024,10,Only found 5 optimal points instead of 10.,BBOB_F5
2026-07-26T17:24:39.037+00:00,rs_runtimeerror_fallback,190,7,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:24:39.773+00:00,rs_runtimeerror_fallback,190,9,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T17:24:40.634+00:00,rs_runtimeerror_fallback,190,10,0,1024,10,Only found 7 optimal points instead of 10.,BBOB_F5
2026-07-26T17:27:34.512+00:00,rs_runtimeerror_fallback,191,2,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:27:35.562+00:00,rs_runtimeerror_fallback,191,5,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:27:36.803+00:00,rs_runtimeerror_fallback,191,6,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:27:37.746+00:00,rs_runtimeerror_fallback,191,8,0,1024,10,Only found 9 optimal points instead of 10.,BBOB_F5
2026-07-26T17:30:16.597+00:00,rs_runtimeerror_fallback,192,3,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T17:42:03.724+00:00,rs_runtimeerror_fallback,196,6,0,1024,10,Only found 8 optimal points instead of 10.,BBOB_F5
2026-07-26T17:47:38.965+00:00,rs_runtimeerror_fallback,198,2,0,1024,10,Only found 4 optimal points instead of 10.,BBOB_F5
2026-07-26T17:54:05.182+00:00,rs_runtimeerror_fallback,200,7,0,1024,10,Only found 6 optimal points instead of 10.,BBOB_F5
2026-07-26T10:05:13.312+00:00,rs_runtimeerror_fallback,1,10,0,1024,10,Only found 8 optimal points instead of 10.,ZDT4
2026-07-26T10:05:44.107+00:00,rs_runtimeerror_fallback,2,2,0,1024,10,Only found 5 optimal points instead of 10.,ZDT4
2026-07-26T10:06:17.373+00:00,rs_runtimeerror_fallback,3,7,0,1024,10,Only found 8 optimal points instead of 10.,ZDT4
2026-07-26T10:06:52.636+00:00,rs_runtimeerror_fallback,4,6,0,1024,10,Only found 7 optimal points instead of 10.,ZDT4
2026-07-26T10:06:53.446+00:00,rs_runtimeerror_fallback,4,9,0,1024,10,Only found 8 optimal points instead of 10.,ZDT4
2026-07-26T10:07:29.138+00:00,rs_runtimeerror_fallback,5,2,0,1024,10,Only found 7 optimal points instead of 10.,ZDT4
2026-07-26T10:07:29.897+00:00,rs_runtimeerror_fallback,5,4,0,1024,10,Only found 8 optimal points instead of 10.,ZDT4
2026-07-26T10:07:30.980+00:00,rs_runtimeerror_fallback,5,8,0,1024,10,Only found 9 optimal points instead of 10.,ZDT4
2026-07-26T10:09:00.690+00:00,rs_runtimeerror_fallback,7,6,0,1024,10,Only found 9 optimal points instead of 10.,ZDT4
2026-07-26T10:10:01.360+00:00,rs_runtimeerror_fallback,8,6,0,1024,10,Only found 8 optimal points instead of 10.,ZDT4
2026-07-26T10:10:02.598+00:00,rs_runtimeerror_fallback,8,9,0,1024,10,Only found 5 optimal points instead of 10.,ZDT4
