problema,D,geracao,n,obj,lnL,sigma2_cota,tmin,tmax,tmed
DTLZ7,22,373,613,2,3251.8443659886634,2.467780221080039e-05,0.001,2.189932837401602,0.19494125457083217
DTLZ7,22,374,614,0,4944.50179322664,1.012301668296292e-07,0.001,1.273072242694787,0.0588214655784207
DTLZ7,22,374,614,1,4945.888864989653,1.0077382553130414e-07,0.001,1.2763490669569455,0.05897041213442819
DTLZ7,22,374,614,2,3258.3795369841605,2.4579098590308887e-05,0.001,2.2015490383983547,0.19461434309802056
DTLZ7,22,375,615,0,4952.685427678299,1.0118714905787043e-07,0.001,1.2799774936172839,0.059135340618967344
DTLZ7,22,375,615,1,4955.663763390123,1.0021181727816109e-07,0.001,1.338865672579529,0.061812076026342117
DTLZ7,22,375,615,2,3264.725513773958,2.4496175840773227e-05,0.001,2.2055409467154177,0.195108125792825
DTLZ7,22,376,616,0,4961.008868934539,1.0109838833074667e-07,0.001,1.351382967881214,0.062381155844027765
DTLZ7,22,376,616,1,4965.23937417227,9.971925402640657e-08,0.001,1.3052218585807325,0.06028281175379388
DTLZ7,22,376,616,2,3271.549513052499,2.4375939373640007e-05,0.001,2.2068222479005115,0.19481830516281917
DTLZ7,22,377,617,0,4970.611574723544,1.0059199943370631e-07,0.001,1.3108034218608287,0.0605368023543265
DTLZ7,22,377,617,1,4975.390312047184,9.904581209903801e-08,0.001,1.354470705517601,0.06252139570549989
DTLZ7,22,377,617,2,3212.48544775104,3.003212420219427e-05,0.001,2.969570132242515,0.269462474032091
DTLZ7,22,378,618,0,4980.477815409478,1.0000444693921073e-07,0.001,1.2736856449585485,0.05884934749811574
DTLZ7,22,378,618,1,4976.191627155114,1.014012900832559e-07,0.001,1.9368216033003804,0.0889918910591081
DTLZ7,22,378,618,2,3284.2163822587104,2.4215152571672226e-05,0.001,2.225172771842276,0.1983240415857279
DTLZ7,22,379,619,0,4989.407936376896,9.972337768288714e-08,0.001,1.330328298724861,0.061424013578402666
DTLZ7,22,379,619,1,4982.825653032377,1.018669555185934e-07,0.001,1.2127711424520486,0.056080506475418464
DTLZ7,22,379,619,2,3290.0953064446494,2.4171014222661246e-05,0.001,2.196706334434745,0.19322661999241875
DTLZ7,22,380,620,0,4997.415656947595,9.974033605011425e-08,0.001,1.4747120896427655,0.06798716619688366
DTLZ7,22,380,620,1,4992.849388981583,1.0122037454021545e-07,0.001,1.3314611023544785,0.06147588062351206
DTLZ7,22,380,620,2,3297.3761111006393,2.401823720637572e-05,0.001,2.2029476391001586,0.1952691682309383
DTLZ7,22,381,621,0,5007.936838448199,9.895297914176355e-08,0.001,1.2971771576166413,0.059917250226775964
DTLZ7,22,381,621,1,5000.568755644301,1.0132918905522768e-07,0.001,1.5226878930936576,0.07016982398266981
DTLZ7,22,381,621,2,3303.521516055319,2.395434669345511e-05,0.001,2.2047985523446147,0.19515130665423872
DTLZ7,22,382,622,0,5017.26130614067,9.855283761554718e-08,0.001,1.3271500226697976,0.061279719845099195
DTLZ7,22,382,622,1,5011.419366567541,1.0042158743774883e-07,0.001,1.16253688627279,0.053797131194217626
DTLZ7,22,382,622,2,3310.378169649156,2.38362554942095e-05,0.001,2.207440346102451,0.1954605623579245
DTLZ7,22,383,623,0,5023.312185307873,9.91925583522505e-08,0.001,1.4090104981974036,0.06500047719079098
DTLZ7,22,383,623,1,5018.405762250489,1.007673053877596e-07,0.001,2.1355279024229716,0.09802399556469221
DTLZ7,22,383,623,2,3316.271677702465,2.3792574849642987e-05,0.001,2.2152941709397656,0.19544729474353087
DTLZ7,22,384,624,0,5033.788675023132,9.84282420887454e-08,0.001,1.2061613568602563,0.05578006167546609
DTLZ7,22,384,624,1,5031.883082731221,9.903124868148997e-08,0.001,1.3237217313314384,0.061123715061448404
DTLZ7,22,384,624,2,3322.3379575086487,2.3735966304321192e-05,0.001,2.2128463153036657,0.19585784213391014
DTLZ7,22,385,625,0,5043.598178346874,9.788092278390081e-08,0.001,1.310415841778955,0.06051890189956266
DTLZ7,22,385,625,1,5037.6429742677365,9.976409203140979e-08,0.001,2.2354684295855463,0.10256674679934291
DTLZ7,22,385,625,2,3329.315384943727,2.3610731332184366e-05,0.001,2.205868681404996,0.1926092242711409
DTLZ7,22,386,626,0,5053.459313616477,9.732232552191092e-08,0.001,1.2381178765419074,0.057232630752256666
DTLZ7,22,386,626,1,5048.467525411614,9.888688472699802e-08,0.001,1.396917132277874,0.0644514035703127
DTLZ7,22,386,626,2,2937.7171566475076,8.391737981606285e-05,0.0017273966010987946,2.0141776390848634,0.17255885251660788
DTLZ7,22,387,627,0,5062.764038175866,9.694058364272015e-08,0.001,1.2384951717580286,0.05724978053445574
DTLZ7,22,387,627,1,5058.37729620208,9.83065884116113e-08,0.001,1.2472190385979065,0.05764631993670885
DTLZ7,22,387,627,2,3342.2303818371274,2.344104642297374e-05,0.001,2.2109116453952624,0.19628339215877907
DTLZ7,22,388,628,0,5072.833799474846,9.63265693450489e-08,0.001,1.2506985668427681,0.05780448031103481
DTLZ7,22,388,628,1,5067.96940198675,9.783045156907145e-08,0.001,1.225883530722069,0.05667743239300886
DTLZ7,22,388,628,2,2976.3951154987635,7.644298906186234e-05,0.001,3.1759101140865846,0.24793254517457558
DTLZ7,22,389,629,0,5082.121970619826,9.59565515609558e-08,0.001,1.258985332878418,0.05818115149447344
DTLZ7,22,389,629,1,5078.4836001672975,9.707309453077079e-08,0.001,1.3061311567836236,0.0603241434936687
DTLZ7,22,389,629,2,3356.6140868362854,2.316521444917926e-05,0.001,2.215167061526026,0.19668935795556283
DTLZ7,22,390,630,0,5091.668418684712,9.551077907027728e-08,0.001,1.2464957615178527,0.057613443705356836
DTLZ7,22,390,630,1,5086.978666536366,9.69433912729694e-08,0.001,1.2815386207809412,0.05920630094465058
DTLZ7,22,390,630,2,3362.896443649443,2.3095754946559397e-05,0.001,2.2143936331981275,0.19679236302859113
DTLZ7,22,391,631,0,5101.547781800845,9.496821734083306e-08,0.001,1.24062052535033,0.05734638751592398
DTLZ7,22,391,631,1,5094.0000075273965,9.726755653526324e-08,0.001,1.0567564915289058,0.04898893143313198
DTLZ7,22,391,631,2,3370.2335961650774,2.2949867312636905e-05,0.001,2.215533292774997,0.19698112396059875
DTLZ7,22,392,632,0,5111.1970197878745,9.449923353193636e-08,0.001,1.1995618231906553,0.05548008287251125
DTLZ7,22,392,632,1,5106.118885191683,9.603010824836519e-08,0.001,1.27680137542291,0.05899097161013216
DTLZ7,22,392,632,2,3375.4127678285845,2.2961630501949183e-05,0.001,2.126191430280943,0.1925690294913189
DTLZ7,22,393,633,0,5119.951961189497,9.430011312525855e-08,0.001,1.1325864530064313,0.05243574786392859
DTLZ7,22,393,633,1,5115.004248941654,9.578585008557968e-08,0.001,1.3462636219932906,0.06214993517832513
DTLZ7,22,393,633,2,3377.946949635837,2.316615533198298e-05,0.001,2.42315382099748,0.21341445013655738
DTLZ7,22,394,634,0,5130.65643387775,9.352509237442786e-08,0.001,1.2325946206069465,0.056981573663952005
DTLZ7,22,394,634,1,5124.63141652795,9.531966443419251e-08,0.001,1.3452527269019918,0.06210402683443093
DTLZ7,22,394,634,2,3389.399674284135,2.2723463403968944e-05,0.001,2.100142149979741,0.18977620345394633
DTLZ7,22,395,635,0,5139.172182944116,9.340050544225457e-08,0.001,1.1239363137590097,0.05204255971631852
DTLZ7,22,395,635,1,5134.989187878189,9.463917897757487e-08,0.001,1.1758991861134551,0.05440450846028567
DTLZ7,22,395,635,2,3397.320447656889,2.2539936143565897e-05,0.001,2.215429487450439,0.19695757083299884
DTLZ7,22,396,636,0,5149.39105312469,9.27782475363753e-08,0.001,1.3233130722969435,0.061105971084152125
DTLZ7,22,396,636,1,5141.55718594139,9.509220627334508e-08,0.001,2.649293856175052,0.12137699346250225
DTLZ7,22,396,636,2,3246.4560232716194,3.6837979061680856e-05,0.001058662313461882,2.3274848823818046,0.18534664180307805
DTLZ7,22,397,637,0,5159.988249665685,9.205266090655441e-08,0.001,1.272561864765851,0.05879826658026585
DTLZ7,22,397,637,1,5153.94838165055,9.381495641011575e-08,0.001,1.8762176641248502,0.08623716655112945
DTLZ7,22,397,637,2,3412.3115881650288,2.2238308361338033e-05,0.001,2.2175591887040094,0.19724618490999057
DTLZ7,22,398,638,0,5169.579335292833,9.162351780875289e-08,0.001,1.279667663393673,0.059121257426985034
DTLZ7,22,398,638,1,5164.795323904005,9.300794171286099e-08,0.001,1.5861731209830587,0.07305423762632336
DTLZ7,22,398,638,2,3419.3564391835635,2.2120944069458135e-05,0.001,2.219238178421492,0.19746072126524858
DTLZ7,22,399,639,0,5177.065797392516,9.180043340626735e-08,0.001,1.283551982109628,0.059297859257543224
DTLZ7,22,399,639,1,5176.66285077877,9.191628320131173e-08,0.001,1.3104669884510827,0.060521226747891226
DTLZ7,22,399,639,2,3425.236654139787,2.2084920648758737e-05,0.001,2.220882178448396,0.19744712908926756
DTLZ7,22,400,640,0,5184.98311201219,9.185338016489898e-08,0.001,1.2615766029648565,0.05829893649840246
DTLZ7,22,400,640,1,5186.416573711464,9.144283693448561e-08,0.001,1.324120165141504,0.06114182568902906
DTLZ7,22,400,640,2,3430.993189741718,2.205759175734573e-05,0.001,2.1779060703473774,0.19814118931242505
DTLZ7,22,401,641,0,5194.635991272066,9.14098488086674e-08,0.001,1.2169677592287427,0.05627126178312456
DTLZ7,22,401,641,1,5193.083101564535,9.185382340085003e-08,0.001,2.507143834337536,0.11491562883411194
DTLZ7,22,401,641,2,3438.681488172396,2.1897996535711675e-05,0.001,2.216600014350424,0.19726907515214867
DTLZ7,22,402,642,0,5204.657036902808,9.086555411905544e-08,0.001,1.245474522870012,0.05756702376681862
DTLZ7,22,402,642,1,5202.633394748747,9.144019645545218e-08,0.001,1.2211274011787903,0.05646453387686828
DTLZ7,22,402,642,2,3445.1528678046043,2.1822621316682323e-05,0.001,2.2190154790582404,0.19743714520926703
DTLZ7,22,403,643,0,5213.475129944745,9.066478373164717e-08,0.001,1.336577085968774,0.06170903076453624
DTLZ7,22,403,643,1,5213.467185541303,9.066702412517527e-08,0.001,1.4036268314137827,0.06475578815421593
DTLZ7,22,403,643,2,3446.8467751011904,2.2073322074551403e-05,0.001,2.32921588029994,0.20551293097567244
DTLZ7,22,404,644,0,5223.90124119266,9.001443594395912e-08,0.001,1.244641617989601,0.05752916445407637
DTLZ7,22,404,644,1,5222.105460859694,9.051784507353058e-08,0.001,1.18690832553478,0.05490492388794444
DTLZ7,22,404,644,2,3453.649218699042,2.197470164264012e-05,0.001,2.3670420902695892,0.21426106171723294
DTLZ7,22,405,645,0,5233.75740700576,8.952883023534085e-08,0.001,1.2651079315672975,0.05845945143549303
DTLZ7,22,405,645,1,5229.189565034419,9.080592620187754e-08,0.001,2.102474753130343,0.09652157968776544
DTLZ7,22,405,645,2,3377.1614687455167,2.8323505706234517e-05,0.001,2.503346973808746,0.18554541996480053
DTLZ7,22,406,646,0,5243.618273317017,8.904603967121299e-08,0.001,1.242715867914949,0.057441630359770304
DTLZ7,22,406,646,1,5241.530466061619,8.962347964019563e-08,0.001,1.2181198112435652,0.05632362778391193
DTLZ7,22,406,646,2,3218.5125722127977,4.7043624396855824e-05,0.0010947031349260602,2.633449699135813,0.1868577183885784
DTLZ7,22,407,647,0,5253.430935791824,8.858053109747818e-08,0.001,1.2659603806026798,0.05849819911830352
DTLZ7,22,407,647,1,5248.99634494356,8.980316839876302e-08,0.001,1.3764789464230938,0.0635217702919587
DTLZ7,22,407,647,2,3279.6764863071503,3.9543725938022704e-05,0.001,2.606930713596687,0.17806621293966082
DTLZ7,22,408,648,0,5263.424741228832,8.806962957101371e-08,0.001,1.3071420164715073,0.06037009165779568
DTLZ7,22,408,648,1,5258.980175480982,8.928607514099094e-08,0.001,1.1901996737483138,0.05505453062492443
DTLZ7,22,408,648,2,3484.283512449676,2.1360621279464705e-05,0.001,2.2261189126869083,0.19850211998073453
DTLZ7,22,409,649,0,5267.464556578181,8.918469304461166e-08,0.001,1.248195117311825,0.05769068715054307
DTLZ7,22,409,649,1,5268.769388308709,8.882679670062093e-08,0.001,1.2043253978084307,0.05569660899166989
DTLZ7,22,409,649,2,3163.329688109536,5.83927084096374e-05,0.0013435826375581064,2.500475390418508,0.16249936170355078
DTLZ7,22,410,650,0,5275.696750850487,8.915288967445598e-08,0.001,1.2763979060571131,0.05897263209507489
DTLZ7,22,410,650,1,5274.234597616807,8.955488615381032e-08,0.001,2.377649066706793,0.10902950303480408
DTLZ7,22,410,650,2,3496.0635330305568,2.1293289897418436e-05,0.001,2.2345779443462415,0.1992702853551039
DTLZ7,22,411,651,0,5285.717525867576,8.863282874830981e-08,0.001,1.232346003339384,0.056970272879508295
DTLZ7,22,411,651,1,5286.990418892065,8.82869000207312e-08,0.001,1.3179375831862352,0.060865034911667164
DTLZ7,22,411,651,2,3258.857944800281,4.4865009521988515e-05,0.0011109528632322774,2.8697865978202612,0.22290343180716718
DTLZ7,22,412,652,0,5294.155175488446,8.85463403577671e-08,0.001,1.2329010113804197,0.05699550051772914
DTLZ7,22,412,652,1,5298.9539867929125,8.725245993299758e-08,0.001,1.3221662872396627,0.06105301305756585
DTLZ7,22,412,652,2,3508.5129839980445,2.1183038508542655e-05,0.001,2.237407865257238,0.19406461810290335
DTLZ7,22,413,653,0,5301.0988192905,8.886590649765402e-08,0.001,1.2887510632024988,0.05953625070694053
DTLZ7,22,413,653,1,5308.958213734389,8.675229838245131e-08,0.001,1.2830873801973401,0.05927669909987899
DTLZ7,22,413,653,2,3151.6026904985697,6.425261213815076e-05,0.001145487059125283,2.4802126785638117,0.201552277609053
DTLZ7,22,414,654,0,5312.188823261826,8.806190893326749e-08,0.001,1.289442562341796,0.05956557101553608
DTLZ7,22,414,654,1,5316.760313108207,8.683936098608684e-08,0.001,1.2699102303441911,0.05867773774291791
DTLZ7,22,414,654,2,3494.5228251636668,2.284875005676087e-05,0.001,2.157527532719781,0.1818221074701955
DTLZ7,22,415,655,0,5322.334750970533,8.751953426490584e-08,0.001,1.293416674339799,0.05974621246999076
DTLZ7,22,415,655,1,5326.882283127776,8.631267190414132e-08,0.001,1.2920306673875044,0.059683212155262975
DTLZ7,22,415,655,2,3272.5618535368335,4.573918086772262e-05,0.001,3.3231586410678795,0.2451029490235368
DTLZ7,22,416,656,0,5331.815131720186,8.715881364705189e-08,0.001,1.2473024826085362,0.057650263390968744
DTLZ7,22,416,656,1,5332.90178258677,8.687053777423792e-08,0.001,2.03793082042747,0.09358776456628724
DTLZ7,22,416,656,2,3100.8087858760055,7.840010253277972e-05,0.0015347331703462626,3.134084801348253,0.23070023864973244
DTLZ7,22,417,657,0,5341.119689094618,8.684714192709688e-08,0.001,1.148558760609236,0.05316176184590409
DTLZ7,22,417,657,1,5344.830188821154,8.58716984017325e-08,0.001,1.3844927556911977,0.0638860343496158
DTLZ7,22,417,657,2,3161.302491232473,6.615914292616837e-05,0.0016380703737031437,2.534017626876522,0.20008906116631167
DTLZ7,22,418,658,0,5350.731254850545,8.645681161241056e-08,0.001,1.166284406775911,0.05396747303535774
DTLZ7,22,418,658,1,5355.070132325841,8.532409806056937e-08,0.001,1.3073793210045386,0.06038087822776734
DTLZ7,22,418,658,2,3178.2702997684405,6.375926520555225e-05,0.001,2.450203394412211,0.15122396978870134
DTLZ7,22,419,659,0,5359.5864726196305,8.626720649212615e-08,0.001,1.2363225293269624,0.057151024060316365
DTLZ7,22,419,659,1,5364.399704290535,8.501620183960533e-08,0.001,1.4483858304896748,0.06679026502273365
DTLZ7,22,419,659,2,3099.228010291941,8.224143388246911e-05,0.0017793703027846179,3.5934998511382568,0.2782106533420526
DTLZ7,22,420,660,0,5369.657258730604,8.576209915639336e-08,0.001,1.2459418084489824,0.05758826402041757
DTLZ7,22,420,660,1,5375.099569127238,8.435932249313951e-08,0.001,1.272260091128337,0.0587845495967425
DTLZ7,22,420,660,2,3562.8996538930533,2.046763667910707e-05,0.001,2.241629880684787,0.19985210206000523
DTLZ7,22,421,661,0,5379.430157660037,8.533834696371494e-08,0.001,1.244646824453278,0.05752940111151254
DTLZ7,22,421,661,1,5385.0496079129225,8.389961564621894e-08,0.001,1.3406950150274555,0.06189522795603541
DTLZ7,22,421,661,2,3487.4819143994882,2.6137514876335046e-05,0.001,2.838559940512264,0.21788842558512736
DTLZ7,22,422,662,0,5387.561107968458,8.534024728584596e-08,0.001,1.2735153615319617,0.058841607342573155
DTLZ7,22,422,662,1,5394.731197034516,8.351149398583968e-08,0.001,1.2000305978594015,0.05550139081180143
DTLZ7,22,422,662,2,3505.383402248359,2.5159319283087386e-05,0.001,1.9056712972415062,0.17211704114688653
DTLZ7,22,423,663,0,5396.290516431633,8.518821242519083e-08,0.001,1.2337048062604792,0.05703203664820349
DTLZ7,22,423,663,1,5404.624023158105,8.307337795299213e-08,0.001,1.4334817997781224,0.06611280908082363
DTLZ7,22,423,663,2,3426.735872949277,3.240941934602927e-05,0.001342203870578609,2.4796379601122744,0.18530962771659548
DTLZ7,22,424,664,0,5404.970889025312,8.504946587368889e-08,0.001,1.2372472356095874,0.05719327021107323
DTLZ7,22,424,664,1,5415.353153081423,8.243096531578305e-08,0.001,1.3011652432164202,0.060098420146200815
DTLZ7,22,424,664,2,3324.5991891526087,4.477534166330677e-05,0.0010515529395052606,2.109962830945929,0.15578840244863612
DTLZ7,22,425,665,0,5413.511188136289,8.4947140017761e-08,0.001,1.2189391263498641,0.0563608693799901
DTLZ7,22,425,665,1,5422.986824293523,8.256047268276722e-08,0.001,1.7330159728539516,0.0797279987660887
DTLZ7,22,425,665,2,3577.180756013624,2.1265205533766375e-05,0.001,2.730650605571898,0.21960508916356103
DTLZ7,22,426,666,0,5422.958652202861,8.461442151968816e-08,0.001,1.3088327231648618,0.06044694196203908
DTLZ7,22,426,666,1,5435.51778136408,8.148260946121161e-08,0.001,1.335675575939017,0.06166707163359158
DTLZ7,22,426,666,2,2992.0765308523482,0.00012524799734803068,0.001966144150045906,4.129809532528448,0.3031601788443025
DTLZ7,22,427,667,0,5431.983981484891,8.439074983734942e-08,0.001,1.2175238550131757,0.056296538864362526
DTLZ7,22,427,667,1,5445.109743918417,8.113384416098063e-08,0.001,1.4442440091862037,0.06660200041756698
DTLZ7,22,427,667,2,3220.850809859322,6.392988846728037e-05,0.0013717481873049043,3.2219680462124156,0.27957474522112274
DTLZ7,22,428,668,0,5439.849742836426,8.446105655790104e-08,0.001,1.2520436817028422,0.057865621895583634
DTLZ7,22,428,668,1,5452.801609522675,8.124851263587066e-08,0.001,2.099456823599831,0.09638440107271949
DTLZ7,22,428,668,2,3317.362146856528,4.8583723207662666e-05,0.001,1.8360264451862292,0.14532718204618383
DTLZ7,22,429,669,0,5445.125915836746,8.51881637541828e-08,0.001,1.0973912773825802,0.05083596715375354
DTLZ7,22,429,669,1,5462.833755729083,8.079574193062916e-08,0.001,1.6932196505307606,0.07791907502535804
DTLZ7,22,429,669,2,3316.415361864072,4.945016429416373e-05,0.001,3.3424400325454022,0.2488134214587613
DTLZ7,22,430,670,0,5454.949860952406,8.476082071749622e-08,0.001,1.0864920585190407,0.05034054811450175
DTLZ7,22,430,670,1,5472.560293038987,8.042016572440209e-08,0.001,1.877311499978771,0.0862868863626713
DTLZ7,22,430,670,2,3370.928400691895,4.265044553021218e-05,0.001,4.331997120367338,0.262103042607985
DTLZ7,22,431,671,0,5465.665421479809,8.411305182722358e-08,0.001,1.2236073143734445,0.05657324034431102
DTLZ7,22,431,671,1,5484.668723080297,7.9481160246462e-08,0.001,1.4217393603668653,0.06557906183711047
DTLZ7,22,431,671,2,3433.663370518142,3.591102947204256e-05,0.001,2.0172352995782914,0.16815654978118766
DTLZ7,22,432,672,0,5475.713052560849,8.363823730578342e-08,0.001,1.2028496267042177,0.055629528486555245
DTLZ7,22,432,672,1,5492.859380915474,7.947718985375266e-08,0.001,1.2736889352340495,0.05885069506976288
DTLZ7,22,432,672,2,3599.278605995699,2.227292576587169e-05,0.001,1.9981457434536753,0.17145045211999374
DTLZ7,22,433,673,0,5483.4250283342935,8.374677807774208e-08,0.001,1.2385043640631224,0.05725070542982071
DTLZ7,22,433,673,1,5501.278555269668,7.941927965648059e-08,0.001,1.7319699913383235,0.0796804541518551
DTLZ7,22,433,673,2,3647.8494393887086,1.9588596545416827e-05,0.001,2.3378814673343844,0.20317759283698222
DTLZ7,22,434,674,0,5493.741084055139,8.320966528519961e-08,0.001,1.203440910164876,0.055656408031764554
DTLZ7,22,434,674,1,5510.996571003563,7.905630222404939e-08,0.001,1.3006818471946744,0.060076447599991804
DTLZ7,22,434,674,2,3436.3561834707525,3.7285627712933606e-05,0.001,2.0516249551350207,0.15658057016840235
