alg,exp,problema,n_gen,caminho,has_fe,has_f_best,has_n_front1,has_modelo_hp,has_tempo_fit_s,has_tempo_busca_s,has_dist_min_arquivo,has_ideal,has_nadir_pop,has_nadir_front1,n_di10_literal,n_pisos_extra,chaves
moead_media,off,WFG1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,WFG2,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,WFG4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,WFG5,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,WFG9,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,ZDT1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,ZDT3,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,ZDT4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,off,ZDT6,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-lhs,swap_medium-lhs_DTLZ2,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-lhs,swap_medium-lhs_MMF16_20,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-lhs,swap_medium-lhs_WFG9,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-lhs,swap_medium-lhs_ZDT1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-lhs,swap_medium-lhs_ZDT4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-mvns,swap_medium-mvns_DTLZ2,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-mvns,swap_medium-mvns_MMF16_20,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-mvns,swap_medium-mvns_WFG9,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-mvns,swap_medium-mvns_ZDT1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-medium-mvns,swap_medium-mvns_ZDT4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-lhs,swap_small-lhs_DTLZ2,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-lhs,swap_small-lhs_MMF16_20,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-lhs,swap_small-lhs_WFG9,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-lhs,swap_small-lhs_ZDT1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-lhs,swap_small-lhs_ZDT4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-mvns,swap_small-mvns_DTLZ2,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-mvns,swap_small-mvns_MMF16_20,381,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-mvns,swap_small-mvns_WFG9,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-mvns,swap_small-mvns_ZDT1,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
moead_media,sweep-small-mvns,swap_small-mvns_ZDT4,801,moead_media_gen,True,True,True,False,False,False,False,False,False,False,3,0,caminho;f_best;fe;geracao;motivo;n_ds_membros;n_front1;rec;tempo_fit_s;ts
nsga2,main,BBOB_F1,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,BBOB_F17,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,BBOB_F22,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,BBOB_F37,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,BBOB_F49,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,BBOB_F5,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,BBOB_F55,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,DTLZ1,8,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,DTLZ2,13,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,DTLZ3,13,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,DTLZ4,13,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,DTLZ7,23,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,MMF1,3,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,MMF11_L,3,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,MMF16_20,21,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,MMF4,3,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,WFG1,23,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,WFG2,23,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,WFG4,23,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,WFG5,23,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,WFG9,23,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,ZDT1,31,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,ZDT3,31,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,ZDT4,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga2,main,ZDT6,11,nsga2_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F1,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F17,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F22,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F37,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F49,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F5,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,BBOB_F55,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,DTLZ1,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,DTLZ2,18,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,DTLZ3,18,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,DTLZ4,18,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,DTLZ7,33,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,MMF1,3,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,MMF11_L,3,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,MMF16_20,30,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,MMF4,3,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,WFG1,23,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,WFG2,23,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,WFG4,23,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,WFG5,23,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,WFG9,23,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,ZDT1,31,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,ZDT3,31,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,ZDT4,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
nsga3,main,ZDT6,11,nsga3_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F1,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F17,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F22,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F37,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F49,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F5,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,BBOB_F55,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,DTLZ1,8,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,DTLZ2,13,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,DTLZ3,13,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,DTLZ4,13,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,DTLZ7,23,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,MMF1,3,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,MMF11_L,3,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,MMF16_20,21,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,MMF4,3,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,WFG1,23,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,WFG2,23,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,WFG4,23,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,WFG5,23,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,WFG9,23,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,ZDT1,31,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,ZDT3,31,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,ZDT4,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
smsemoa,main,ZDT6,11,smsemoa_gen,True,True,True,False,False,False,False,True,True,True,3,3,f_best;fe;geracao;ideal;n_front1;n_pop;nadir_front1;nadir_pop;rec;tempo_geracao_s;ts
sobol_batch,batch,q10_DTLZ2,200,sobol_batch_gen,True,True,False,False,False,False,False,False,False,False,2,0,caminho;f_best;fe;geracao;motivo;q;rec;seed_sobol;ts
sobol_batch,batch,q10_MMF16_20,200,sobol_batch_gen,True,True,False,False,False,False,False,False,False,False,2,0,caminho;f_best;fe;geracao;motivo;q;rec;seed_sobol;ts
sobol_batch,batch,q10_WFG9,200,sobol_batch_gen,True,True,False,False,False,False,False,False,False,False,2,0,caminho;f_best;fe;geracao;motivo;q;rec;seed_sobol;ts
sobol_batch,batch,q10_ZDT1,200,sobol_batch_gen,True,True,False,False,False,False,False,False,False,False,2,0,caminho;f_best;fe;geracao;motivo;q;rec;seed_sobol;ts
sobol_batch,batch,q10_ZDT4,200,sobol_batch_gen,True,True,False,False,False,False,False,False,False,False,2,0,caminho;f_best;fe;geracao;motivo;q;rec;seed_sobol;ts
